poi_id,poi_category,lat_pos,lon_pos
62805,reservoir,-119.89833,38.61333
62806,reservoir,-119.90944,37.97528
62807,reservoir,-119.91333,34.47167
62808,reservoir,-119.91667,38.25
62809,reservoir,-119.92611,38.60917
62810,reservoir,-119.92639,38.25167
62811,reservoir,-119.93944,38.62833
62812,reservoir,-119.94167,38.61
62813,reservoir,-119.9475,37.07194
62814,reservoir,-119.96028,38.33056
62815,reservoir,-119.96333,38.76333
62816,reservoir,-119.96667,38.91139
62817,reservoir,-119.96972,38.70139
62818,reservoir,-119.97444,38.59944
62819,reservoir,-119.98,34.58667
62820,reservoir,-119.98,38.23306
62821,reservoir,-119.98333,37.21667
62822,reservoir,-119.98778,38.2
62823,reservoir,-119.99139,37.01639
62824,reservoir,-119.99583,38.39333
62825,reservoir,-119.99667,38.42972
62826,reservoir,-119.99806,40.62694
62827,reservoir,-120.00306,38.47139
62828,reservoir,-120.00389,38.43806
62829,reservoir,-120.00556,41.73389
62830,reservoir,-120.01,40.93556
62831,reservoir,-120.01083,40.34083
62832,reservoir,-120.01611,41.67972
62833,reservoir,-120.01944,40.89278
62834,reservoir,-120.02444,38.88972
62835,reservoir,-120.02444,41.81806
62836,reservoir,-120.02778,41.71222
62837,reservoir,-120.03944,40.44806
62838,reservoir,-120.04833,38.70667
62839,reservoir,-120.05389,40.32444
62840,reservoir,-120.06056,38.92056
62841,reservoir,-120.06167,38.92167
62842,reservoir,-120.06333,41.95528
62843,reservoir,-120.07056,41.94083
62844,reservoir,-120.07417,38.20417
62845,reservoir,-120.07861,41.09417
62846,reservoir,-120.09306,40.85167
62847,reservoir,-120.09444,39.39028
62848,reservoir,-120.0975,41.18028
62849,reservoir,-120.10583,39.475
62850,reservoir,-120.1075,39.20111
62851,reservoir,-120.11667,39.32917
62852,reservoir,-120.12056,38.66833
62853,reservoir,-120.13583,38.86
62854,reservoir,-120.13583,40.96806
62855,reservoir,-120.13667,40.96833
62856,reservoir,-120.13889,39.37917
62857,reservoir,-120.14,38.98167
62858,reservoir,-120.14222,41.06639
62859,reservoir,-120.14333,39.16667
62860,reservoir,-120.14694,37.29167
62861,reservoir,-120.15167,40.91083
62862,reservoir,-120.15778,41.9025
62863,reservoir,-120.16139,40.43139
62864,reservoir,-120.16333,39.07167
62865,reservoir,-120.16583,38.09444
62866,reservoir,-120.16972,40.43944
62867,reservoir,-120.17333,40.92
62868,reservoir,-120.18194,40.92333
62869,reservoir,-120.18444,37.315
62870,reservoir,-120.18833,38.85833
62871,reservoir,-120.18889,39.89389
62872,reservoir,-120.19639,39.41639
62873,reservoir,-120.2025,37.85722
62874,reservoir,-120.205,38.93
62875,reservoir,-120.2075,37.41306
62876,reservoir,-120.21389,38.49861
62877,reservoir,-120.21389,40.975
62878,reservoir,-120.21583,38.55833
62879,reservoir,-120.21806,40.46639
62880,reservoir,-120.22194,38.98889
62881,reservoir,-120.22444,40.48917
62882,reservoir,-120.22472,38.04944
62883,reservoir,-120.22694,37.36889
62884,reservoir,-120.24611,41.45528
62885,reservoir,-120.25333,39.00333
62886,reservoir,-120.25389,41.5625
62887,reservoir,-120.25444,38.54083
62888,reservoir,-120.26583,37.80056
62889,reservoir,-120.26917,37.58528
62890,reservoir,-120.27361,37.37639
62891,reservoir,-120.27417,38.29222
62892,reservoir,-120.28944,39.45167
62893,reservoir,-120.28972,41.14889
62894,reservoir,-120.30444,37.81222
62895,reservoir,-120.30778,40.36333
62896,reservoir,-120.30917,39.6525
62897,reservoir,-120.30972,39.00278
62898,reservoir,-120.31417,38.50028
62899,reservoir,-120.32222,39.98722
62900,reservoir,-120.32361,37.99889
62901,reservoir,-120.32583,39.32222
62902,reservoir,-120.32694,41.64167
62903,reservoir,-120.33056,39.31111
62904,reservoir,-120.33056,40.54583
62905,reservoir,-120.3325,41.02889
62906,reservoir,-120.335,38.24528
62907,reservoir,-120.34139,38.23583
62908,reservoir,-120.34222,38.26528
62909,reservoir,-120.3525,41.76833
62910,reservoir,-120.3575,37.54361
62911,reservoir,-120.35806,38.82361
62912,reservoir,-120.35889,38.19861
62913,reservoir,-120.36667,41.08333
62914,reservoir,-120.37167,36.78833
62915,reservoir,-120.37167,41.44167
62916,reservoir,-120.37194,38.59444
62917,reservoir,-120.37472,39.32111
62918,reservoir,-120.37833,41.44139
62919,reservoir,-120.38778,38.03028
62920,reservoir,-120.39167,39.41667
62921,reservoir,-120.39222,38.05111
62922,reservoir,-120.39333,38.96611
62923,reservoir,-120.39944,41.69722
62924,reservoir,-120.405,40.99472
62925,reservoir,-120.40667,39.05833
62926,reservoir,-120.4075,40.14556
62927,reservoir,-120.40861,39.05917
62928,reservoir,-120.41167,41.22333
62929,reservoir,-120.41889,37.70111
62930,reservoir,-120.42,41.50861
62931,reservoir,-120.42333,41.42417
62932,reservoir,-120.42833,37.37583
62933,reservoir,-120.42833,39.83833
62934,reservoir,-120.42861,37.14361
62935,reservoir,-120.42917,41.19972
62936,reservoir,-120.43111,39.31111
62937,reservoir,-120.43333,40.40667
62938,reservoir,-120.43361,39.30028
62939,reservoir,-120.43667,37.96889
62940,reservoir,-120.43667,38.59083
62941,reservoir,-120.43722,40.48056
62942,reservoir,-120.43972,36.84667
62943,reservoir,-120.44083,38.38611
62944,reservoir,-120.44306,38.86806
62945,reservoir,-120.44417,37.67222
62946,reservoir,-120.45111,38.4775
62947,reservoir,-120.45639,38.85194
62948,reservoir,-120.46083,40.98083
62949,reservoir,-120.46167,39.66417
62950,reservoir,-120.46361,40.95056
62951,reservoir,-120.46417,38.4325
62952,reservoir,-120.46639,41.39833
62953,reservoir,-120.46639,41.65806
62954,reservoir,-120.46833,39.11167
62955,reservoir,-120.47,39.1125
62956,reservoir,-120.47083,38.65194
62957,reservoir,-120.47528,39.88389
62958,reservoir,-120.47556,41.25278
62959,reservoir,-120.47722,38.45333
62960,reservoir,-120.4775,38.6075
62961,reservoir,-120.4775,41.38444
62962,reservoir,-120.47944,41.34
62963,reservoir,-120.48139,40.83306
62964,reservoir,-120.48306,37.64333
62965,reservoir,-120.48417,41.40611
62966,reservoir,-120.48472,41.55972
62967,reservoir,-120.48611,35.18722
62968,reservoir,-120.48833,41.48833
62969,reservoir,-120.49028,41.125
62970,reservoir,-120.49139,39.35722
62971,reservoir,-120.49222,41.83694
62972,reservoir,-120.49333,38.32556
62973,reservoir,-120.49528,39.37972
62974,reservoir,-120.49639,41.54944
62975,reservoir,-120.49722,39.40361
62976,reservoir,-120.50083,41.655
62977,reservoir,-120.50139,35.3375
62978,reservoir,-120.5025,38.24778
62979,reservoir,-120.50333,40.40833
62980,reservoir,-120.50417,38.44167
62981,reservoir,-120.505,38.97556
62982,reservoir,-120.50528,40.37694
62983,reservoir,-120.50611,40.76667
62984,reservoir,-120.51167,41.60694
62985,reservoir,-120.5125,38.11667
62986,reservoir,-120.51306,38.33472
62987,reservoir,-120.51306,40.64139
62988,reservoir,-120.51389,40.72972
62989,reservoir,-120.51417,41.58611
62990,reservoir,-120.515,41.45694
62991,reservoir,-120.5175,41.79861
62992,reservoir,-120.52,41.69472
62993,reservoir,-120.52167,40.81972
62994,reservoir,-120.52556,40.56167
62995,reservoir,-120.52694,37.94722
62996,reservoir,-120.52833,41.85056
62997,reservoir,-120.53278,35.17028
62998,reservoir,-120.53417,37.67444
62999,reservoir,-120.53417,40.69806
63000,reservoir,-120.53611,38.82833
63001,reservoir,-120.53639,41.90694
63002,reservoir,-120.53694,38.10889
63003,reservoir,-120.53889,41.71778
63004,reservoir,-120.54083,39.42056
63005,reservoir,-120.54083,40.75694
63006,reservoir,-120.54194,41.73556
63007,reservoir,-120.54361,40.78611
63008,reservoir,-120.54417,41.67528
63009,reservoir,-120.54889,41.97472
63010,reservoir,-120.54944,41.11583
63011,reservoir,-120.54972,41.94278
63012,reservoir,-120.55472,38.54806
63013,reservoir,-120.55556,39.50833
63014,reservoir,-120.55583,41.59167
63015,reservoir,-120.5575,41.89389
63016,reservoir,-120.55833,39.30444
63017,reservoir,-120.55861,41.62139
63018,reservoir,-120.56167,38.71528
63019,reservoir,-120.56222,40.35333
63020,reservoir,-120.5625,39.46417
63021,reservoir,-120.56306,41.89194
63022,reservoir,-120.56389,41.80556
63023,reservoir,-120.56444,40.56278
63024,reservoir,-120.56667,41.67083
63025,reservoir,-120.5725,39.32056
63026,reservoir,-120.57667,41.31167
63027,reservoir,-120.57694,40.77694
63028,reservoir,-120.57806,41.84944
63029,reservoir,-120.57972,41.30139
63030,reservoir,-120.58111,39.52278
63031,reservoir,-120.58111,41.78167
63032,reservoir,-120.58194,38.55389
63033,reservoir,-120.58472,38.77028
63034,reservoir,-120.585,41.69583
63035,reservoir,-120.59306,37.61194
63036,reservoir,-120.59333,41.7475
63037,reservoir,-120.59361,40.53389
63038,reservoir,-120.59556,41.8125
63039,reservoir,-120.59889,39.30139
63040,reservoir,-120.60111,39.445
63041,reservoir,-120.60333,38.90333
63042,reservoir,-120.60333,41.67861
63043,reservoir,-120.60361,38.90389
63044,reservoir,-120.60389,37.87639
63045,reservoir,-120.60639,40.18083
63046,reservoir,-120.60667,40.18
63047,reservoir,-120.61139,41.52861
63048,reservoir,-120.61194,40.80444
63049,reservoir,-120.61222,41.86444
63050,reservoir,-120.61667,39.43333
63051,reservoir,-120.6175,39.43056
63052,reservoir,-120.61889,41.84083
63053,reservoir,-120.62083,38.79583
63054,reservoir,-120.62167,39.42833
63055,reservoir,-120.6225,39.42111
63056,reservoir,-120.62556,41.57806
63057,reservoir,-120.62639,39.67111
63058,reservoir,-120.62667,39.67167
63059,reservoir,-120.62667,41.26083
63060,reservoir,-120.62972,41.01417
63061,reservoir,-120.63,41.07722
63062,reservoir,-120.63111,39.6125
63063,reservoir,-120.63222,39.41444
63064,reservoir,-120.63306,40.42222
63065,reservoir,-120.63583,39.65083
63066,reservoir,-120.63667,39.4
63067,reservoir,-120.63667,39.4
63068,reservoir,-120.63667,39.65167
63069,reservoir,-120.6375,41.97278
63070,reservoir,-120.64111,41.54222
63071,reservoir,-120.64167,39.39833
63072,reservoir,-120.64167,39.41167
63073,reservoir,-120.64194,39.32722
63074,reservoir,-120.6425,41.75361
63075,reservoir,-120.64333,41.51667
63076,reservoir,-120.64722,41.38056
63077,reservoir,-120.64722,41.51389
63078,reservoir,-120.64833,37.98306
63079,reservoir,-120.64833,39.655
63080,reservoir,-120.64833,41.36556
63081,reservoir,-120.64861,39.65528
63082,reservoir,-120.64972,39.345
63083,reservoir,-120.65,39.44833
63084,reservoir,-120.65111,41.80528
63085,reservoir,-120.65139,40.37
63086,reservoir,-120.65167,39.44944
63087,reservoir,-120.65556,40.76
63088,reservoir,-120.65722,39.35639
63089,reservoir,-120.66028,40.51583
63090,reservoir,-120.66167,39.46833
63091,reservoir,-120.66167,39.46833
63092,reservoir,-120.66167,39.64667
63093,reservoir,-120.66333,39.645
63094,reservoir,-120.66583,38.34833
63095,reservoir,-120.66694,35.46778
63096,reservoir,-120.66889,40.3625
63097,reservoir,-120.67111,41.2875
63098,reservoir,-120.675,37.65639
63099,reservoir,-120.67556,35.58917
63100,reservoir,-120.67694,38.60806
63101,reservoir,-120.67806,39.70694
63102,reservoir,-120.67889,41.70778
63103,reservoir,-120.68,39.955
63104,reservoir,-120.68278,35.26
63105,reservoir,-120.68417,41.45694
63106,reservoir,-120.68611,35.33639
63107,reservoir,-120.68833,39.28833
63108,reservoir,-120.68833,39.28861
63109,reservoir,-120.68917,41.77667
63110,reservoir,-120.69222,38.71583
63111,reservoir,-120.6925,41.40972
63112,reservoir,-120.69278,41.53889
63113,reservoir,-120.69306,41.26167
63114,reservoir,-120.69361,41.75278
63115,reservoir,-120.69361,41.98472
63116,reservoir,-120.69583,38.75806
63117,reservoir,-120.69806,38.7725
63118,reservoir,-120.69944,41.82444
63119,reservoir,-120.70139,41.82694
63120,reservoir,-120.70694,41.99389
63121,reservoir,-120.70778,38.74111
63122,reservoir,-120.71222,39.76306
63123,reservoir,-120.71778,41.97056
63124,reservoir,-120.72139,40.75417
63125,reservoir,-120.72472,41.95056
63126,reservoir,-120.72611,41.66583
63127,reservoir,-120.72889,38.93806
63128,reservoir,-120.73167,41.73389
63129,reservoir,-120.73167,41.80278
63130,reservoir,-120.73556,38.23667
63131,reservoir,-120.73611,38.58528
63132,reservoir,-120.745,41.70667
63133,reservoir,-120.74583,39.00389
63134,reservoir,-120.74583,41.41111
63135,reservoir,-120.74667,40.76528
63136,reservoir,-120.74667,41.51167
63137,reservoir,-120.74806,39.24944
63138,reservoir,-120.74833,40.91556
63139,reservoir,-120.75111,38.79722
63140,reservoir,-120.75139,41.515
63141,reservoir,-120.755,39.14278
63142,reservoir,-120.75833,41.08333
63143,reservoir,-120.75917,38.02611
63144,reservoir,-120.75917,41.55972
63145,reservoir,-120.75944,41.83889
63146,reservoir,-120.76056,41.72
63147,reservoir,-120.76056,41.77111
63148,reservoir,-120.76194,41.8825
63149,reservoir,-120.76333,41.59806
63150,reservoir,-120.76417,37.81833
63151,reservoir,-120.76972,40.87417
63152,reservoir,-120.77222,41.65861
63153,reservoir,-120.77472,38.92333
63154,reservoir,-120.775,40.95361
63155,reservoir,-120.77778,41.91583
63156,reservoir,-120.77917,41.10306
63157,reservoir,-120.78028,41.37444
63158,reservoir,-120.78056,40.93917
63159,reservoir,-120.78111,41.02111
63160,reservoir,-120.7825,40.83861
63161,reservoir,-120.78444,41.57583
63162,reservoir,-120.78611,38.36806
63163,reservoir,-120.78722,38.38306
63164,reservoir,-120.79111,39.13417
63165,reservoir,-120.79361,41.91667
63166,reservoir,-120.79583,38.18806
63167,reservoir,-120.79611,40.74917
63168,reservoir,-120.79639,36.78333
63169,reservoir,-120.79722,40.78389
63170,reservoir,-120.79833,41.78083
63171,reservoir,-120.80167,40.77222
63172,reservoir,-120.805,38.40861
63173,reservoir,-120.80583,38.08111
63174,reservoir,-120.80611,41.93111
63175,reservoir,-120.80639,40.85944
63176,reservoir,-120.80694,41.87278
63177,reservoir,-120.8075,41.7175
63178,reservoir,-120.80833,39.24667
63179,reservoir,-120.81167,38.77167
63180,reservoir,-120.81194,35.31778
63181,reservoir,-120.81194,38.15083
63182,reservoir,-120.81917,40.93444
63183,reservoir,-120.81944,40.89472
63184,reservoir,-120.82083,41.3925
63185,reservoir,-120.82222,38.70722
63186,reservoir,-120.82472,41.82694
63187,reservoir,-120.82528,40.90556
63188,reservoir,-120.82528,40.91444
63189,reservoir,-120.82583,41.79
63190,reservoir,-120.82917,38.6825
63191,reservoir,-120.83417,36.39806
63192,reservoir,-120.83472,38.75222
63193,reservoir,-120.83778,41.88417
63194,reservoir,-120.83778,41.91861
63195,reservoir,-120.83861,40.72333
63196,reservoir,-120.83917,40.98889
63197,reservoir,-120.83917,41.59083
63198,reservoir,-120.83944,40.89861
63199,reservoir,-120.84889,38.69139
63200,reservoir,-120.84917,38.2575
63201,reservoir,-120.85361,40.94722
63202,reservoir,-120.85833,40.92278
63203,reservoir,-120.85944,40.96417
63204,reservoir,-120.85972,40.89056
63205,reservoir,-120.86028,40.90611
63206,reservoir,-120.86167,41.94778
63207,reservoir,-120.86694,41.54389
63208,reservoir,-120.86889,40.94028
63209,reservoir,-120.87139,40.97444
63210,reservoir,-120.87139,41.66
63211,reservoir,-120.87167,41.42167
63212,reservoir,-120.87528,38.38417
63213,reservoir,-120.87639,41.58139
63214,reservoir,-120.8775,37.86056
63215,reservoir,-120.87778,41.79944
63216,reservoir,-120.87861,39.79333
63217,reservoir,-120.88111,41.62
63218,reservoir,-120.88194,38.3775
63219,reservoir,-120.88389,35.75861
63220,reservoir,-120.88444,35.44778
63221,reservoir,-120.88472,35.79861
63222,reservoir,-120.88833,38.30333
63223,reservoir,-120.89167,39.69167
63224,reservoir,-120.89444,40.88472
63225,reservoir,-120.89528,39.37139
63226,reservoir,-120.89722,40.43972
63227,reservoir,-120.9,38.62556
63228,reservoir,-120.9075,40.74278
63229,reservoir,-120.90972,41.54778
63230,reservoir,-120.91028,41.68722
63231,reservoir,-120.91056,41.97528
63232,reservoir,-120.91278,37.14333
63233,reservoir,-120.91444,40.91111
63234,reservoir,-120.915,41.77583
63235,reservoir,-120.92056,38.72639
63236,reservoir,-120.92056,40.93361
63237,reservoir,-120.92194,39.37
63238,reservoir,-120.92222,40.96806
63239,reservoir,-120.92944,39.27278
63240,reservoir,-120.93278,36.99306
63241,reservoir,-120.93278,37.90639
63242,reservoir,-120.93333,37.90667
63243,reservoir,-120.93611,38.36944
63244,reservoir,-120.94028,38.33
63245,reservoir,-120.94056,41.51861
63246,reservoir,-120.94222,40.45389
63247,reservoir,-120.94361,41.08278
63248,reservoir,-120.94556,40.88944
63249,reservoir,-120.94611,40.94083
63250,reservoir,-120.95,41.675
63251,reservoir,-120.95167,39.13611
63252,reservoir,-120.9525,39.26917
63253,reservoir,-120.9525,41.53667
63254,reservoir,-120.95361,40.89722
63255,reservoir,-120.95694,40.92
63256,reservoir,-120.95833,41.67583
63257,reservoir,-120.95917,37.68194
63258,reservoir,-120.96111,40.11389
63259,reservoir,-120.96167,40.11333
63260,reservoir,-120.9625,41.07611
63261,reservoir,-120.96417,41.61028
63262,reservoir,-120.96972,40.87972
63263,reservoir,-120.97083,40.92
63264,reservoir,-120.97083,41.1275
63265,reservoir,-120.97111,39.23778
63266,reservoir,-120.97417,41.01917
63267,reservoir,-120.97528,41.37917
63268,reservoir,-120.97778,40.93972
63269,reservoir,-120.98528,40.9175
63270,reservoir,-120.98583,40.90944
63271,reservoir,-120.98639,41.67611
63272,reservoir,-120.98861,39.22278
63273,reservoir,-120.99111,38.68278
63274,reservoir,-120.9975,41.10556
63275,reservoir,-120.99833,38.355
63276,reservoir,-121.00417,39.23861
63277,reservoir,-121.0075,41.57778
63278,reservoir,-121.00806,39.22306
63279,reservoir,-121.00917,40.74167
63280,reservoir,-121.00972,40.70361
63281,reservoir,-121.01139,41.03861
63282,reservoir,-121.01194,38.97278
63283,reservoir,-121.01611,39.2375
63284,reservoir,-121.01806,39.98583
63285,reservoir,-121.01833,39.72444
63286,reservoir,-121.02167,38.225
63287,reservoir,-121.0225,39.89056
63288,reservoir,-121.0225,41.59806
63289,reservoir,-121.02361,38.93639
63290,reservoir,-121.02361,40.28389
63291,reservoir,-121.02389,38.96333
63292,reservoir,-121.02417,38.67944
63293,reservoir,-121.02472,40.78222
63294,reservoir,-121.02694,39.30222
63295,reservoir,-121.02889,41.73361
63296,reservoir,-121.03556,38.97194
63297,reservoir,-121.04167,37.08333
63298,reservoir,-121.04167,38.955
63299,reservoir,-121.04222,38.95583
63300,reservoir,-121.04778,41.86306
63301,reservoir,-121.04889,39.61778
63302,reservoir,-121.05694,39.01028
63303,reservoir,-121.05833,38.64
63304,reservoir,-121.06167,39.03833
63305,reservoir,-121.06417,39.23194
63306,reservoir,-121.06556,39.22861
63307,reservoir,-121.06694,40.95056
63308,reservoir,-121.06944,37.48194
63309,reservoir,-121.06944,40.86889
63310,reservoir,-121.07694,41.92722
63311,reservoir,-121.07806,40.66833
63312,reservoir,-121.07833,40.97806
63313,reservoir,-121.08056,37.06806
63314,reservoir,-121.0825,38.91333
63315,reservoir,-121.08361,41.615
63316,reservoir,-121.08917,38.9475
63317,reservoir,-121.09139,40.85444
63318,reservoir,-121.09222,39.23
63319,reservoir,-121.10889,40.92611
63320,reservoir,-121.11056,40.72306
63321,reservoir,-121.11222,41.51
63322,reservoir,-121.11444,39.5825
63323,reservoir,-121.11667,39.35806
63324,reservoir,-121.11694,37.55778
63325,reservoir,-121.11861,40.86361
63326,reservoir,-121.125,41.50833
63327,reservoir,-121.12667,37.12917
63328,reservoir,-121.12722,39.31972
63329,reservoir,-121.1275,41.51167
63330,reservoir,-121.13306,39.95806
63331,reservoir,-121.13333,39.23528
63332,reservoir,-121.13417,40.78667
63333,reservoir,-121.13528,40.98139
63334,reservoir,-121.13556,41.52889
63335,reservoir,-121.13583,39.57528
63336,reservoir,-121.13694,39.20778
63337,reservoir,-121.13694,41.57194
63338,reservoir,-121.13722,41.23083
63339,reservoir,-121.13917,40.81972
63340,reservoir,-121.13917,41.55833
63341,reservoir,-121.14056,39.39222
63342,reservoir,-121.14111,40.115
63343,reservoir,-121.1425,40.96028
63344,reservoir,-121.14833,40.77778
63345,reservoir,-121.14833,41.27
63346,reservoir,-121.14833,41.27028
63347,reservoir,-121.1525,41.47472
63348,reservoir,-121.15361,40.81194
63349,reservoir,-121.15389,38.64528
63350,reservoir,-121.155,38.7075
63351,reservoir,-121.15583,41.54028
63352,reservoir,-121.15944,40.07639
63353,reservoir,-121.16028,39.84111
63354,reservoir,-121.16028,40.25278
63355,reservoir,-121.16417,41.04694
63356,reservoir,-121.1675,38.71444
63357,reservoir,-121.17,41.79833
63358,reservoir,-121.17222,38.71333
63359,reservoir,-121.17528,37.15056
63360,reservoir,-121.18111,38.71444
63361,reservoir,-121.18417,39.84194
63362,reservoir,-121.18583,36.47278
63363,reservoir,-121.19028,39.88667
63364,reservoir,-121.19111,41.22611
63365,reservoir,-121.19139,41.41278
63366,reservoir,-121.19639,38.86806
63367,reservoir,-121.20167,41.28056
63368,reservoir,-121.20194,37.02861
63369,reservoir,-121.20278,39.36
63370,reservoir,-121.20361,37.05278
63371,reservoir,-121.20556,41.12306
63372,reservoir,-121.21,41.18444
63373,reservoir,-121.21222,38.51944
63374,reservoir,-121.21306,37.02611
63375,reservoir,-121.21333,37.66778
63376,reservoir,-121.21361,41.96278
63377,reservoir,-121.21639,40.53083
63378,reservoir,-121.21861,38.63611
63379,reservoir,-121.21917,38.86222
63380,reservoir,-121.22,39.235
63381,reservoir,-121.22167,41.2925
63382,reservoir,-121.22222,39.96861
63383,reservoir,-121.22667,39.90167
63384,reservoir,-121.23139,37.02528
63385,reservoir,-121.23278,38.76889
63386,reservoir,-121.23333,40.68306
63387,reservoir,-121.24,41.08139
63388,reservoir,-121.24361,41.92167
63389,reservoir,-121.24528,38.96694
63390,reservoir,-121.24889,41.11056
63391,reservoir,-121.25417,40.81528
63392,reservoir,-121.2575,38.55583
63393,reservoir,-121.25833,38.555
63394,reservoir,-121.26528,37.14694
63395,reservoir,-121.2675,41.10833
63396,reservoir,-121.26889,40.68028
63397,reservoir,-121.26917,39.24028
63398,reservoir,-121.27361,41.29278
63399,reservoir,-121.275,36.5125
63400,reservoir,-121.27528,40.90361
63401,reservoir,-121.27611,35.9575
63402,reservoir,-121.27611,35.95806
63403,reservoir,-121.27944,36.71944
63404,reservoir,-121.28139,36.08444
63405,reservoir,-121.28194,39.98722
63406,reservoir,-121.28278,39.36833
63407,reservoir,-121.28306,39.19611
63408,reservoir,-121.28972,40.74583
63409,reservoir,-121.29056,37.05056
63410,reservoir,-121.29083,39.89167
63411,reservoir,-121.29111,41.28889
63412,reservoir,-121.29278,41.8725
63413,reservoir,-121.29389,37.77722
63414,reservoir,-121.295,40.74139
63415,reservoir,-121.29778,41.11583
63416,reservoir,-121.3,40.65444
63417,reservoir,-121.30222,36.07111
63418,reservoir,-121.30333,39.54889
63419,reservoir,-121.30361,40.75361
63420,reservoir,-121.30861,39.32306
63421,reservoir,-121.31139,36.95667
63422,reservoir,-121.31167,39.32333
63423,reservoir,-121.31389,40.76389
63424,reservoir,-121.31556,39.05
63425,reservoir,-121.31583,41.10333
63426,reservoir,-121.31667,37.16361
63427,reservoir,-121.32333,41.14306
63428,reservoir,-121.33111,41.12639
63429,reservoir,-121.33333,37.9825
63430,reservoir,-121.33556,37.99083
63431,reservoir,-121.33667,39.10833
63432,reservoir,-121.34056,37.99667
63433,reservoir,-121.34806,41.14472
63434,reservoir,-121.35528,40.76806
63435,reservoir,-121.36,39.17833
63436,reservoir,-121.36167,37.99833
63437,reservoir,-121.36583,38.01028
63438,reservoir,-121.36722,40.76583
63439,reservoir,-121.37111,40.7975
63440,reservoir,-121.37639,40.76167
63441,reservoir,-121.37972,40.80694
63442,reservoir,-121.38333,39.135
63443,reservoir,-121.38333,39.15833
63444,reservoir,-121.39333,40.87667
63445,reservoir,-121.39389,40.87333
63446,reservoir,-121.39472,41.17833
63447,reservoir,-121.39639,40.72083
63448,reservoir,-121.39639,40.85944
63449,reservoir,-121.39667,39.17
63450,reservoir,-121.39889,41.01028
63451,reservoir,-121.40028,40.88167
63452,reservoir,-121.40222,38.72639
63453,reservoir,-121.40806,39.64972
63454,reservoir,-121.40917,41.29139
63455,reservoir,-121.41917,39.50611
63456,reservoir,-121.44167,41.23167
63457,reservoir,-121.44389,39.20889
63458,reservoir,-121.44639,36.81667
63459,reservoir,-121.44722,37.15583
63460,reservoir,-121.44944,40.77139
63461,reservoir,-121.455,40.07167
63462,reservoir,-121.4575,39.51139
63463,reservoir,-121.47194,40.03139
63464,reservoir,-121.48222,39.53722
63465,reservoir,-121.48333,41.33194
63466,reservoir,-121.49333,41.23556
63467,reservoir,-121.51083,39.62417
63468,reservoir,-121.51972,39.52444
63469,reservoir,-121.52528,39.76417
63470,reservoir,-121.52556,39.62556
63471,reservoir,-121.53111,39.63056
63472,reservoir,-121.53139,39.63972
63473,reservoir,-121.53139,39.92306
63474,reservoir,-121.53167,39.62528
63475,reservoir,-121.53222,39.61167
63476,reservoir,-121.5325,39.62722
63477,reservoir,-121.53722,40.99861
63478,reservoir,-121.54222,39.52861
63479,reservoir,-121.5475,37.11861
63480,reservoir,-121.55389,38.64861
63481,reservoir,-121.55583,37.83
63482,reservoir,-121.55833,41.015
63483,reservoir,-121.56472,41.04083
63484,reservoir,-121.5725,39.71333
63485,reservoir,-121.58139,39.81583
63486,reservoir,-121.59028,41.04028
63487,reservoir,-121.59583,37.90861
63488,reservoir,-121.59972,37.77083
63489,reservoir,-121.61083,39.87306
63490,reservoir,-121.62833,37.16556
63491,reservoir,-121.62972,39.51528
63492,reservoir,-121.63333,37.00333
63493,reservoir,-121.655,40.60306
63494,reservoir,-121.66861,41.75611
63495,reservoir,-121.67417,41.02194
63496,reservoir,-121.68056,37.00444
63497,reservoir,-121.68167,37.69833
63498,reservoir,-121.68583,39.47722
63499,reservoir,-121.68944,37.06583
63500,reservoir,-121.69194,37.11583
63501,reservoir,-121.71667,37.34333
63502,reservoir,-121.72444,37.89028
63503,reservoir,-121.73139,40.53806
63504,reservoir,-121.73861,36.96694
63505,reservoir,-121.74444,37.61528
63506,reservoir,-121.74694,38.5375
63507,reservoir,-121.75722,37.39722
63508,reservoir,-121.76694,36.95139
63509,reservoir,-121.76778,40.98806
63510,reservoir,-121.76833,40.98833
63511,reservoir,-121.77056,40.9075
63512,reservoir,-121.77139,36.41194
63513,reservoir,-121.78417,39.0375
63514,reservoir,-121.78889,38.55222
63515,reservoir,-121.79083,37.18306
63516,reservoir,-121.79417,38.01
63517,reservoir,-121.805,37.97833
63518,reservoir,-121.80806,37.97778
63519,reservoir,-121.81972,37.4925
63520,reservoir,-121.82,37.975
63521,reservoir,-121.82278,37.97722
63522,reservoir,-121.82722,37.16472
63523,reservoir,-121.84722,37.57306
63524,reservoir,-121.84778,39.11111
63525,reservoir,-121.85944,37.45444
63526,reservoir,-121.86139,42.00028
63527,reservoir,-121.86194,40.66972
63528,reservoir,-121.87083,37.24583
63529,reservoir,-121.87778,37.19917
63530,reservoir,-121.8925,40.99833
63531,reservoir,-121.89611,40.48694
63532,reservoir,-121.90583,37.12139
63533,reservoir,-121.91,37.53083
63534,reservoir,-121.92472,37.05194
63535,reservoir,-121.92972,37.13194
63536,reservoir,-121.94139,36.59139
63537,reservoir,-121.94667,37.52917
63538,reservoir,-121.94944,37.84444
63539,reservoir,-121.96,37.54444
63540,reservoir,-121.96,37.58222
63541,reservoir,-121.96361,37.24694
63542,reservoir,-121.96722,40.1375
63543,reservoir,-121.97389,37.55889
63544,reservoir,-121.97972,37.21806
